index,0,1,2,3,4
3148,0.000571798,0.000444553,0.005631226,0.993112743,0.000239561
3149,0.705288112,0.007935393,0.031524442,0.000694886,0.254557133
3150,0.006305221,0.983924389,0.001560272,0.008205533,4.52E-06
3151,0.00041194,0.00039718,0.00929658,0.989672184,0.000222117
3152,0.001750526,0.00080919,0.947419524,0.004066774,0.045953956
3153,0.002470165,0.005913271,0.116536118,0.874073923,0.001006594
3154,0.051026803,0.077867784,0.729197145,0.117503479,0.024404751
3155,0.000128268,0.000941213,0.99657464,0.001692425,0.000663526
3156,0.003122532,0.989271402,0.000978269,0.006626214,1.50E-06
3157,0.005065146,3.54E-06,0.005613823,1.79E-05,0.989299536
3158,0.036590699,0.134654954,0.782393932,0.036985952,0.009374437
3159,0.000820612,0.00232419,0.216416523,0.779785991,0.000652625
3160,0.426897705,0.000296586,0.003791968,0.000204811,0.568808973
3161,0.739584208,0.246517166,0.007003981,0.001481843,0.005412799
3162,0.791830599,0.074759968,0.051030841,0.006378077,0.076000549
3163,0.440704197,0.260641336,0.239396617,0.014199493,0.045058403
3164,0.010483503,0.000604283,0.558260441,0.000122686,0.430528998
3165,0.000153065,0.000191348,0.000292658,0.999346077,1.68E-05
3166,0.000881437,0.00320188,0.990858257,0.000258286,0.004800105
3167,0.041473232,0.808476686,0.021872675,0.127896309,0.000281059
3168,0.000486326,1.85E-05,0.426066637,4.81E-05,0.573380411
3169,0.74752593,0.191258684,0.029798221,0.007362414,0.024054734
3170,0.997435749,0.000750227,1.01E-05,1.56E-05,0.001788337
3171,0.013950802,0.029477838,0.603905916,0.34451741,0.008148078
3172,0.009030852,0.990446329,0.000178962,0.000342133,1.61E-06
3173,0.00334559,0.006820513,0.971959233,0.008513195,0.009361465
3174,0.018138787,0.103757516,0.848628223,0.024238585,0.005236855
3175,0.01930467,0.000661935,0.348926157,0.000533723,0.630573511
3176,0.005799543,0.012269508,0.02371032,0.957523286,0.000697274
3177,0.097994141,0.901066005,0.000323001,0.000585958,3.09E-05
3178,0.262514114,0.060707692,0.524557114,0.002310506,0.149910584
3179,0.003663856,0.020809583,0.11216113,0.86265105,0.0007144
3180,0.037208475,0.924042523,0.024527652,0.014005979,0.000215218
3181,0.107543297,0.364570498,0.194562212,0.327115715,0.006208318
3182,0.007399315,0.019452553,0.504320085,0.464553922,0.004274058
3183,0.045196034,0.006483127,0.661996245,0.003597947,0.282726675
3184,0.030315364,0.966416121,0.001075452,0.002169292,2.37E-05
3185,0.990222454,0.006174638,0.000140919,4.84E-05,0.003413619
3186,0.137676835,0.452047676,0.031401973,0.376206577,0.002666984
3187,0.005457242,0.990899801,0.000276547,0.003364955,1.47E-06
3188,0.02028615,0.014468496,0.901886404,0.005294009,0.058064908
3189,0.010564925,0.005046071,0.905464709,0.002027746,0.076896533
3190,0.001537076,0.001477557,0.217842802,0.776113451,0.00302913
3191,0.000198725,0.001842129,0.979687214,0.017888132,0.00038377
3192,0.015817054,0.000122745,0.078823224,0.000280097,0.904956877
3193,0.014949901,0.010086671,0.924518645,0.000405243,0.050039507
3194,0.024301806,0.024022039,0.89448899,0.015213231,0.041973922
3195,0.000377779,0.000924532,0.005637744,0.992990494,6.95E-05
3196,0.985993624,0.001528439,0.000113153,9.18E-05,0.012272902
3197,0.011626784,0.988070726,6.03E-05,0.0002409,1.31E-06
3198,0.00032038,0.00063777,0.001240182,0.997763753,3.79E-05
3199,0.029059891,0.005584742,0.771640062,0.000926781,0.192788497
3200,0.066038139,0.000186159,0.024680892,0.000251945,0.908842862
3201,0.251963586,0.679676473,0.034496125,0.030172311,0.003691444
3202,0.010139155,0.264525652,0.571064055,0.153693751,0.000577415
3203,0.007407354,4.36E-05,0.059869319,0.000255358,0.932424366
3204,0.000764112,0.003015524,0.967097461,0.027158206,0.001964691
3205,0.664423287,0.010660523,0.034041297,0.004302706,0.286572218
3206,0.097287245,0.329966187,0.483056992,0.07951428,0.010175331
3207,0.99441117,0.004377107,1.91E-05,6.24E-05,0.001130354
3208,0.015648643,0.013320851,0.002652918,0.967667639,0.000709997
3209,0.000378617,0.000449337,0.000952314,0.99816519,5.46E-05
3210,0.987874925,0.009186155,0.000105324,9.08E-05,0.002742799
3211,0.020139981,0.040103778,0.303100228,0.630324125,0.006331828
3212,0.944131553,0.019699469,0.00192133,0.004973849,0.029273694
3213,0.093697399,0.018392999,0.593415022,0.063620098,0.230874419
3214,0.012803729,0.979421258,0.000991731,0.006775314,8.00E-06
3215,0.995137632,0.000898101,2.86E-05,2.03E-05,0.003915401
3216,0.000228779,0.000286459,0.00782627,0.991544008,0.000114521
3217,0.086559191,0.8986817,0.001531958,0.013104442,0.000122685
3218,0.002633999,0.001726885,0.952733278,0.000958741,0.041946951
3219,0.001299378,0.010437051,0.980015814,0.006819453,0.001428344
3220,0.023173034,0.00698002,0.823086619,0.005468178,0.14129217
3221,0.005746464,0.009462217,0.965725005,0.001109741,0.017956527
3222,0.000820478,0.001722085,0.016942339,0.980295002,0.000220008
3223,0.093252279,0.283191651,0.44334653,0.169376835,0.01083273
3224,0.275451243,0.038911909,0.347795993,0.057487782,0.280353099
3225,0.000802709,0.001082757,0.003186468,0.994798183,0.000129895
3226,0.000357095,0.00023002,0.977062166,0.001053776,0.02129693
3227,0.04019827,0.165879443,0.085969388,0.705837905,0.002115001
3228,0.014735329,0.03739766,0.927767575,0.006100947,0.01399844
3229,0.000437654,0.001857979,0.994942963,0.000275695,0.002485719
3230,0.074806005,0.048290558,0.074435279,0.788325489,0.014142631
3231,0.266330004,0.557602644,0.110252135,0.05642394,0.009391282
3232,0.993420541,0.001937359,4.42E-05,8.20E-05,0.004516027
3233,9.13E-05,0.001472402,0.996513784,0.001705204,0.000217375
3234,0.007456311,0.037439592,0.694743872,0.257814884,0.002545287
3235,0.002329563,0.001730742,0.001109204,0.994609237,0.000221248
3236,0.97952491,0.007154946,0.000371546,0.000551205,0.012397402
3237,0.209607661,0.282327741,0.465298295,0.012177132,0.030589245
3238,0.763018608,0.007544693,0.015804147,0.003639265,0.209993422
3239,0.992033422,0.001243511,5.56E-05,4.50E-05,0.006622493
3240,0.001483647,0.003415037,0.986168802,0.000671669,0.00826092
3241,0.030210836,0.959638298,0.001004087,0.009124309,2.25E-05
3242,0.010595498,7.30E-05,0.091560341,1.96E-05,0.897751629
3243,0.003337252,0.016851656,0.969573796,0.006550359,0.003687002
3244,0.079523422,0.114162065,0.188163728,0.606563926,0.011586868
3245,0.997642577,0.000442337,8.72E-06,1.04E-05,0.001896087
3246,0.872451246,0.036333952,0.014757464,0.009025739,0.067431577
3247,0.142351985,0.857009709,0.000137629,0.000479119,2.15E-05
3248,0.008844385,0.956295967,0.0064102,0.028433789,1.57E-05
3249,0.127654418,0.130104512,0.602153659,0.098584838,0.041502599
3250,0.993244469,0.001632071,5.02E-05,5.46E-05,0.005018614
3251,0.040340085,0.95942533,9.22E-05,0.00013799,4.49E-06
3252,0.025265176,0.973458469,0.000242289,0.00102683,7.25E-06
3253,0.00016425,0.000218597,0.000865115,0.998722613,2.94E-05
3254,0.998226345,0.000850847,5.82E-06,1.14E-05,0.000905568
3255,0.033324592,0.066041946,0.880544662,0.001297558,0.018791391
3256,0.003973765,0.989385188,0.001873799,0.00476442,2.83E-06
3257,0.44266063,0.279538155,0.226106167,0.010906723,0.040788334
3258,0.000110452,0.000101855,0.000376732,0.999390483,2.05E-05
3259,0.000150592,0.000110968,0.00125349,0.998430669,5.42E-05
3260,0.315658867,0.683425248,0.000158673,0.000685382,7.18E-05
3261,0.974548995,0.013135653,0.00087609,0.000172638,0.011266583
3262,1.85E-05,0.000394543,0.995309055,0.004217899,6.00E-05
3263,0.788906991,0.041563638,0.054472245,0.002226006,0.112831123
3264,0.998301089,0.000664391,4.58E-06,1.66E-05,0.001013468
3265,0.005503389,0.014537014,0.967660248,0.001943403,0.010356022
3266,0.00027136,0.000489974,0.003338536,0.995841801,5.83E-05
3267,0.712221265,0.046327155,0.070117176,0.016997939,0.154336363
3268,0.478482604,0.476335913,0.003389906,0.039404612,0.002386974
3269,0.019121634,0.001476391,0.590587437,0.000523206,0.388291299
3270,0.998654366,0.000961958,2.24E-06,9.72E-06,0.000371637
3271,0.000137279,0.000109335,0.000131543,0.999605715,1.62E-05
3272,0.000312938,0.000908302,0.001036145,0.997717857,2.47E-05
3273,0.017206229,0.937179685,0.012621921,0.032936584,5.56E-05
3274,0.805456519,0.127956241,0.022714265,0.012245188,0.031627797
3275,0.994359434,0.004480304,1.96E-05,4.94E-05,0.001091277
3276,0.008244781,0.010126313,0.057635903,0.921701968,0.002290972
3277,0.225872353,0.003188132,0.108363204,0.000883961,0.661692262
3278,0.993145227,0.003111011,5.82E-05,9.26E-05,0.003592991
3279,0.116157591,0.016307225,0.446841002,0.113188639,0.307505548
3280,0.085063711,0.049132474,0.736712933,0.037202768,0.091888107
3281,0.266515076,0.114149489,0.412906528,0.099194355,0.10723462
3282,0.687871516,0.004404108,0.01511276,0.000687283,0.291924477
3283,0.009485935,0.000791619,0.616957903,0.000721702,0.372042805
3284,0.199616179,0.084987223,0.600013614,0.011815804,0.103567183
3285,0.039428189,0.886000991,0.031616993,0.042673446,0.000280289
3286,0.000278387,0.000427307,0.000782566,0.998477995,3.38E-05
3287,0.00079746,0.00069105,0.973486364,0.012447159,0.012577948
3288,0.011216624,0.000149447,0.172992349,0.000270478,0.815371096
3289,0.238378659,0.31292662,0.373410434,0.044671752,0.030612549
3290,0.387869477,0.004551236,0.090828814,0.000259305,0.516491175
3291,0.009385561,0.01586378,0.95498246,0.000664208,0.019104118
3292,0.065757945,0.13440682,0.337811083,0.450054646,0.011969488
3293,0.993255496,0.006060502,1.57E-05,3.63E-05,0.000631934
3294,0.00131209,0.003710037,0.110426761,0.883957505,0.000593585
3295,5.86E-05,0.000273381,0.99794811,4.34E-05,0.001676507
3296,0.191218913,0.808371842,0.000225394,0.000149479,3.44E-05
3297,0.010160504,0.023920137,0.901974559,0.053609118,0.010335731
3298,0.66454792,0.002888945,0.010864279,0.001100332,0.320598453
3299,0.476862878,0.003533989,0.048766583,0.000333105,0.470503479
3300,0.000311947,0.000670625,0.001254431,0.997730076,3.29E-05
3301,0.981469274,0.012657421,0.000231246,0.000466398,0.00517578
3302,0.025193553,0.972889364,0.000287796,0.001621322,7.97E-06
3303,0.975380182,0.019790584,0.000376407,0.000136404,0.004316509
3304,0.00315309,0.989798665,0.001462812,0.005583608,1.84E-06
3305,0.007731809,0.016872611,0.948470294,0.017094461,0.009830886
3306,0.001235062,1.17E-05,0.111707687,5.48E-05,0.886990666
3307,0.001759115,0.011540496,0.976184368,0.008561753,0.001954335
3308,0.016745817,0.029984595,0.551601171,0.391812414,0.00985596
3309,0.818723857,0.180991307,6.97E-05,5.60E-05,0.00015909
3310,0.017427165,0.033626299,0.925000787,0.002508881,0.021436935
3311,0.021189516,0.961653233,0.009684917,0.00741042,6.19E-05
3312,0.000205501,0.00047302,0.994244158,0.001953602,0.003123641
3313,9.29E-05,6.22E-05,0.000397446,0.99941957,2.78E-05
3314,0.001092994,0.00052854,0.948794782,5.77E-05,0.049525946
3315,0.346105725,0.243643478,0.28139922,0.080697253,0.048154246
3316,0.021660594,0.008225332,0.866531789,0.001397105,0.102185227
3317,0.004281797,0.004730138,0.9645648,0.002280383,0.024142809
3318,0.633879602,0.050288983,0.173066154,0.003484232,0.139281064
3319,0.000223189,0.000347835,0.042945892,0.956210792,0.000272177
3320,0.011419056,0.810000718,0.008659785,0.169890851,2.97E-05
3321,0.000308596,0.000464023,0.004577035,0.994569302,8.11E-05
3322,0.002338436,0.000674761,0.053549677,0.935896218,0.007540977
3323,0.99861455,0.000381901,3.43E-06,9.37E-06,0.000990702
3324,0.003541347,0.005808803,0.975677192,0.001627575,0.013345099
3325,0.00025247,0.000242794,0.019566597,0.979667425,0.000270671
3326,0.000968029,0.007854252,0.975070119,0.015010861,0.001096744
3327,0.00084333,0.003117809,0.991295457,0.000933906,0.003809537
3328,0.025257377,0.024841899,0.212235913,0.72695893,0.010705927
3329,0.00048469,0.001204333,0.011158199,0.987039506,0.000113291
3330,0.996961772,0.000648543,1.26E-05,1.36E-05,0.002363343
3331,0.000185417,0.000251611,0.000651245,0.998884737,2.71E-05
3332,0.002050983,0.996534705,0.000123289,0.001290727,2.96E-07
3333,0.9834674,0.016098568,2.45E-05,2.22E-05,0.000387394
3334,0.889352262,0.095881872,0.001867917,0.005506839,0.007391145
3335,0.330420732,0.079850025,0.401249915,0.022778507,0.165700763
3336,0.001698157,0.001749989,0.973552346,0.000133733,0.022865752
3337,0.014094548,0.040103674,0.931513011,0.003108597,0.011180238
3338,0.928230047,0.036241628,0.009488259,0.000268346,0.025771756
3339,0.624016166,0.028453395,0.133758098,0.000643446,0.213128895
3340,0.013263434,0.000173789,0.146466017,0.000318637,0.839778185
3341,0.474932581,0.08850608,0.309842914,0.001737928,0.124980509
3342,0.998579383,0.000390681,3.62E-06,8.95E-06,0.001017443
3343,0.085898772,0.141578063,0.668832004,0.081274733,0.022416433
3344,0.129623488,0.112531789,0.698494256,0.006678846,0.052671663
3345,0.04218905,0.012681471,0.764969409,0.017395815,0.162764281
3346,0.02284931,0.054124806,0.007945805,0.914371908,0.000708186
3347,0.907610476,0.003411881,0.005424602,3.15E-05,0.083521619
3348,0.041199531,0.051064044,0.747156382,0.132468015,0.028112007
3349,0.995446265,0.000933711,2.30E-05,3.44E-05,0.003562751
3350,0.028181234,0.174632743,0.340086669,0.454498351,0.002601014
3351,0.000587467,0.003888845,0.973826289,0.020753719,0.000943741
3352,0.000564582,0.000788266,0.017503142,0.980888665,0.000255336
3353,0.120756276,0.703350425,0.139852405,0.032840356,0.003200476
3354,0.717358828,0.147078529,0.074151926,0.009824175,0.051586553
3355,0.047198985,0.001385912,0.276331574,0.000813348,0.674270213
3356,0.979290128,0.020163503,2.49E-05,6.63E-05,0.000455006
3357,0.023581591,0.039324012,0.048737537,0.885722995,0.002633819
3358,0.030839186,0.091507398,0.83578819,0.028927887,0.012937296
3359,0.032254729,0.117266014,0.799113154,0.042036626,0.009329562
3360,0.004897078,0.98398906,0.001387007,0.00972413,2.81E-06
3361,0.002588967,0.003360383,0.973544896,0.000273186,0.020232592
3362,0.000101971,0.000440977,0.997627795,0.000595288,0.001234027
3363,0.026883159,0.649296939,0.215068027,0.108084977,0.000666834
3364,0.992703319,0.000845973,3.31E-05,7.94E-05,0.006338115
3365,0.499820173,0.299253851,0.117188737,0.04852983,0.035207443
3366,0.374822855,0.02411684,0.233781174,0.019297207,0.34798193
3367,0.00394138,0.012615459,0.096393466,0.886173964,0.000875746
3368,0.002094879,0.019028168,0.975289941,0.001700668,0.001886433
3369,0.998600185,0.000350239,3.23E-06,9.16E-06,0.001037176
3370,0.864211917,0.068835385,0.007448458,0.027311012,0.032193173
3371,0.000190148,0.000254068,0.00339585,0.996096432,6.36E-05
3372,0.000551632,0.00544269,0.98882395,0.004383395,0.000798353
3373,0.0168478,0.970548034,0.001574031,0.011014623,1.55E-05
3374,0.001141175,0.003679045,0.989454508,0.00102525,0.004700079
3375,0.006750705,0.013951062,0.958444834,0.007917035,0.012936451
3376,0.059893049,0.000209694,0.036579933,0.000626958,0.902690411
3377,0.212953389,0.168462977,0.458353639,0.104111992,0.056117974
3378,0.000515953,0.001144448,0.010226414,0.98798883,0.00012443
3379,0.00202951,0.004364697,0.982303441,0.00039972,0.010902631
3380,0.000974697,0.001829731,0.985859096,0.000179259,0.011157236
3381,0.002146505,0.985110939,0.001528842,0.011212345,1.25E-06
3382,0.018095611,0.006957009,0.896755517,0.00147626,0.076715574
3383,0.998365343,0.000435232,4.85E-06,9.79E-06,0.001184742
3384,8.02E-07,1.25E-05,0.99989593,5.15E-05,3.93E-05
3385,0.04002209,0.044996265,0.595071971,0.294615328,0.02529433
3386,0.024756167,0.971181035,0.000576106,0.003474607,1.21E-05
3387,0.996283591,0.001606201,1.69E-05,3.69E-05,0.002056465
3388,0.073204778,0.000495762,0.056676891,0.00080611,0.868816495
3389,0.021929879,0.124579005,0.72786051,0.121085458,0.004545183
3390,0.003836575,0.005517789,0.834821165,0.146465749,0.009358738
3391,0.069361493,0.778064489,0.006976712,0.145334527,0.000262732
3392,0.00450969,0.014927725,0.964207053,0.010128921,0.006226545
3393,0.530614674,0.076538727,0.219452918,0.013850087,0.159543678
3394,0.857248545,0.125483468,0.002918725,0.0067851,0.007564195
3395,1.31E-05,0.000102359,0.999428451,0.000155314,0.000300672
3396,0.122690551,0.070864901,0.338215381,0.417387098,0.050842144
3397,0.004600782,0.968550265,0.000713127,0.026133807,2.10E-06
3398,0.134873912,0.101905122,0.68689549,0.012420994,0.063904472
3399,0.190984339,0.805142045,0.002386622,0.001223462,0.000263556
3400,0.996923506,0.001120445,1.51E-05,2.10E-05,0.001919936
3401,0.988404512,0.004622059,0.000184682,6.28E-05,0.006725961
3402,0.997395635,0.002134037,5.62E-06,1.09E-05,0.000453875
3403,0.002917677,0.055411261,0.926979661,0.013910018,0.000781383
3404,0.000141501,0.000104758,0.975795567,1.65E-05,0.023941642
3405,0.00049319,0.001075136,0.009620955,0.988691211,0.0001195
3406,0.094324313,0.021632219,0.673459291,0.007111134,0.203473091
3407,0.349374592,0.028915545,0.2737014,0.010276342,0.337732106
3408,0.001616247,1.21E-05,0.082960643,0.000219894,0.915191114
3409,0.673279762,0.201960236,0.051281285,0.034435414,0.039043274
3410,0.00120886,0.003640729,0.002603403,0.992466271,8.07E-05
3411,0.009570514,0.086297922,0.294576138,0.608513653,0.001041855
3412,0.0633571,0.048585922,0.828014791,0.009079008,0.050963216
3413,0.912604868,0.065679051,0.003870446,0.003919127,0.01392655
3414,0.089959197,0.902880609,0.002999186,0.003992359,0.000168631
3415,0.041643415,0.05380467,0.856445074,0.01525364,0.032853089
3416,0.001196878,0.003718846,0.009940643,0.984998167,0.000145524
3417,0.004409907,0.988303542,0.001468468,0.005815385,2.77E-06
3418,0.008549571,0.014537243,0.030873323,0.944778085,0.0012618
3419,0.962720573,0.024284292,0.00145701,0.00029521,0.011242819
3420,0.769837916,0.061787318,0.087588228,0.000868576,0.079917945
3421,0.067726813,0.167507172,0.451036125,0.302286118,0.011443765
3422,0.111400738,0.328599066,0.402713031,0.148141921,0.009145278
3423,0.72669518,0.01032746,0.034931157,0.000682276,0.227363884
3424,0.019735092,0.413150638,0.009786075,0.557216525,0.000111666
3425,0.123338312,0.871497035,0.004130227,0.000807518,0.00022675
3426,0.032467112,0.004871663,0.72562021,0.001287249,0.23575373
3427,0.981214285,0.002478031,0.00025056,0.000168463,0.015888769
3428,0.233881444,0.010030396,0.206648752,0.015466781,0.533972621
3429,0.523401022,0.470295489,0.003843372,0.000973942,0.00148614
3430,0.052217182,0.021892892,0.84375155,0.000342831,0.08179561
3431,0.016593607,0.80374825,0.009369843,0.170235187,5.30E-05
3432,0.002295843,0.000209342,0.708021104,4.44E-05,0.289429337
3433,0.970136106,0.000596705,0.000139398,0.00015457,0.028973104
3434,0.011192752,0.000316258,0.326405108,0.000169808,0.661916077
3435,0.020464607,0.002682149,0.525096893,0.26341936,0.188336968
3436,0.698310316,0.131669745,0.071641944,0.031724699,0.066653267
3437,0.103413023,0.896192014,0.00026484,0.000109572,2.05E-05
3438,0.001586171,3.61E-06,0.022118323,6.58E-06,0.976285338
3439,0.025385786,0.973441303,0.000244489,0.000921776,6.70E-06
3440,0.552256823,0.380022079,0.041687462,0.012875065,0.01315861
3441,0.000103349,0.000985667,0.997875452,0.00020498,0.000830543
3442,0.147627011,0.839753509,0.009253604,0.002804199,0.000561552
3443,0.999096751,0.000415179,1.52E-06,8.62E-06,0.000477958
3444,0.112750262,0.069269456,0.737051427,0.004908861,0.07601998
3445,8.02E-05,0.00043043,0.997974455,0.000622206,0.00089264
3446,0.193695664,0.021147223,0.454330474,0.006518472,0.324308217
3447,0.01668139,0.067610599,0.854966998,0.054189768,0.006551255
3448,0.242011726,0.748832703,0.003254823,0.005286776,0.000613947
3449,0.997886837,0.000712657,7.05E-06,1.62E-05,0.00137734
3450,0.000596003,0.001241161,0.004986252,0.993077874,9.87E-05
3451,0.005091005,0.004484243,0.958318651,0.000260163,0.031845897
3452,0.109706476,0.090320803,0.723013401,0.020607093,0.056352258
3453,0.072065361,0.156691775,0.125605404,0.639116049,0.006521394
3454,0.000400122,0.000785313,0.011421267,0.987266719,0.000126529
3455,0.656923711,0.179010585,0.094569489,0.018009452,0.051486805
3456,0.011059093,0.945016146,0.018987056,0.024899434,3.83E-05
3457,0.004503935,0.021873301,0.051659208,0.921510041,0.000453623
3458,0.012282,0.980572879,0.000313672,0.006827916,3.58E-06
3459,0.000213514,0.000443819,0.000487023,0.99883765,1.80E-05
3460,0.048290636,0.118602492,0.700787783,0.117151886,0.015167214
3461,0.015622251,0.751712024,0.021095369,0.211481884,8.84E-05
3462,0.978958607,0.017455226,0.000188681,0.000267171,0.00313036
3463,0.111794278,0.012899203,0.545016766,0.002488495,0.327801198
3464,0.998515069,0.000532319,3.94E-06,1.14E-05,0.000937305
3465,0.000319901,0.000745938,0.003342919,0.995540082,5.12E-05
3466,0.996713519,0.001003185,1.53E-05,2.24E-05,0.002245478
3467,0.004268123,0.079164527,0.887510598,0.028237447,0.000819314
3468,0.00024624,4.67E-07,0.016128233,2.26E-06,0.983622849
3469,0.005469677,0.000877828,0.790181756,0.000719681,0.202751145
3470,0.001110969,0.004134281,0.009528154,0.985107601,0.000118932
3471,0.005138512,2.65E-05,0.053654421,0.000222965,0.940957606
3472,0.09243466,0.327977866,0.142964259,0.43170917,0.00491403
3473,0.043942969,0.000414313,0.107328132,0.00038777,0.847926855
3474,0.000447237,0.002760531,0.991165936,0.004442285,0.001183947
3475,1.79E-05,0.000176353,0.999365032,0.00018494,0.000255922
3476,0.972869933,0.000437495,0.000123723,3.84E-05,0.026530346
3477,0.003557061,0.995201826,0.000241127,0.000999234,7.27E-07
3478,0.002720225,0.990442455,0.001028836,0.005807161,1.32E-06
3479,0.996485233,0.001489261,1.52E-05,3.57E-05,0.001974576
3480,0.160138637,0.023748593,0.358327985,0.199872151,0.257912487
3481,0.001126732,0.003559749,0.085492894,0.909393668,0.000427005
3482,0.139885142,0.777395964,0.045193769,0.035561502,0.001963538
3483,0.014670799,0.019366486,0.937177777,0.001406699,0.027378259
3484,0.003671147,0.003623921,0.019533416,0.972146988,0.001024459
3485,0.999228716,0.000139724,9.62E-07,7.38E-06,0.000623258
3486,0.023630645,0.945135176,0.012669045,0.018487342,7.77E-05
3487,0.012745926,0.984994829,0.000512618,0.001741614,5.02E-06
3488,0.108764142,0.009336896,0.492297381,0.001675785,0.387925744
3489,0.943773687,0.055446599,5.90E-05,0.000227205,0.000493614
3490,0.002232394,0.001556345,0.959160626,0.000194973,0.036855672
3491,0.898132026,0.016983088,0.011455984,0.00091012,0.072518691
3492,0.000297988,0.00041044,0.004075663,0.99513346,8.24E-05
3493,0.047498215,0.006004513,0.68969804,0.000243606,0.256555617
3494,0.003139627,0.007011794,0.977556765,0.000711082,0.01158083
3495,0.973924577,0.004099868,0.000460779,0.000356012,0.021158786
3496,0.097055987,0.322692305,0.055654213,0.521330655,0.00326688
3497,0.726394951,0.096784838,0.092688181,0.006393014,0.077739052
3498,0.145235866,0.069115415,0.616098583,0.05996336,0.109586723
3499,0.000678027,0.001623824,0.009537771,0.988031983,0.000128352
3500,0.007527634,0.041118015,0.017263938,0.933776855,0.000313555
3501,0.806937397,0.170937285,0.002014941,0.014578269,0.005532039
3502,0.971958458,0.001171054,0.000275557,6.47E-05,0.026530314
3503,0.089665391,0.839998484,0.047627594,0.021739332,0.000969088
3504,0.006591033,0.000612312,0.659944534,0.01808776,0.31476444
3505,0.000222625,3.27E-05,0.82027775,3.24E-06,0.179463714
3506,0.003336978,0.002846383,0.877102494,0.101778008,0.014936106
3507,0.919132888,0.027379828,0.008282487,0.002142927,0.043061905
3508,0.002648794,0.995776772,0.00011774,0.001456259,3.42E-07
3509,0.001265201,0.004274659,0.907902598,0.083921149,0.00263635
3510,0.01030782,0.024366787,0.083168983,0.880448818,0.001707597
3511,0.233097851,0.728438854,0.013876449,0.022997135,0.001589701
3512,0.036481142,0.946605325,0.005182966,0.011643766,8.69E-05
3513,0.041576382,0.005925301,0.63208735,0.026958728,0.293452293
3514,0.002471553,0.994400561,0.000471629,0.002655419,7.61E-07
3515,0.636549294,0.360993952,0.001426249,0.000210304,0.000820264
3516,0.996316135,0.001250305,1.91E-05,2.76E-05,0.002386745
3517,0.291995585,0.68629092,0.008698965,0.011366026,0.00164862
3518,0.00137992,0.000575187,0.93921411,9.89E-05,0.058731936
3519,0.000873773,2.09E-06,0.022657171,2.39E-05,0.976443112
3520,0.001151711,0.002157312,0.225235656,0.770159125,0.001296178
3521,0.256148458,0.497422695,0.184175417,0.048427969,0.013825508
3522,0.000471556,2.39E-06,0.05612132,7.34E-06,0.943397462
3523,0.00986494,0.951153159,0.002722372,0.036248811,1.07E-05
3524,0.008093521,0.034052175,0.413876981,0.541703343,0.002273987
3525,0.000240568,0.000420691,0.002123208,0.997168481,4.71E-05
3526,0.784825802,0.025382742,0.041725945,0.002367923,0.145697609
3527,0.003832549,0.994702995,0.000421558,0.001041544,1.32E-06
3528,0.436363578,0.176368251,0.304606587,0.019388055,0.063273512
3529,0.034520108,0.452440798,0.412533075,0.098783888,0.001722131
3530,0.991583943,0.001751258,9.27E-05,2.58E-05,0.00654639
3531,0.002663054,0.004231767,0.976607025,0.004089491,0.01240868
3532,0.001479863,0.003889272,0.985017836,0.004109992,0.005502935
3533,0.998933256,0.000558077,2.40E-06,6.27E-06,0.000499971
3534,0.000541491,0.001091254,0.008031475,0.99021405,0.000121746
3535,0.829070985,0.111791268,0.006763693,0.033778705,0.018595323
3536,0.001942702,0.003655952,0.037083238,0.956726849,0.000591217
3537,0.994872272,0.004989616,3.80E-06,2.81E-06,0.000131367
3538,0.12710385,0.055098973,0.665176511,0.048115194,0.10450545
3539,0.003752996,0.007568304,0.055138148,0.932627439,0.000913093
3540,0.982487261,0.003585057,0.000194888,0.000587888,0.013144858
3541,0.000712976,0.002029821,0.006257538,0.990904391,9.53E-05
3542,0.281532645,0.062442448,0.459714442,0.01371519,0.182595253
3543,0.000537446,5.67E-07,0.008141514,4.57E-06,0.991315842
3544,0.969485819,0.02106775,0.001509041,6.02E-05,0.007877086
3545,0.02986398,0.968915045,0.000424175,0.000786347,1.05E-05
3546,0.017725304,0.021835029,0.020982398,0.937657118,0.001800178
3547,0.009726054,0.015546371,0.044157017,0.928850114,0.001720527
3548,0.001456455,0.002747515,0.075069875,0.920015156,0.000711034
3549,0.009336852,0.009349326,0.041861609,0.93698287,0.002469359
3550,0.001652584,0.007130842,0.985792696,0.001339424,0.004084424
3551,0.190327689,0.144010291,0.431464255,0.180434152,0.053763635
3552,0.209878832,0.072686374,0.547750592,0.027442304,0.14224191
3553,0.000169674,0.00205132,0.995879292,0.00148857,0.000411176
3554,0.861656547,0.028206194,0.034382731,0.000144504,0.075609989
3555,0.965027988,0.025282603,0.000676067,0.001042181,0.007971094
3556,0.022595888,0.9300403,0.011224157,0.036064189,7.56E-05
3557,0.999319196,0.000308897,9.44E-07,6.24E-06,0.000364772
3558,0.456388444,0.100367166,0.235150084,0.08071018,0.127384037
3559,4.15E-05,0.000381094,0.998928964,0.000125045,0.000523328
3560,0.100016452,0.003845421,0.352113485,0.00046359,0.543561041
3561,0.000768033,0.001955737,0.018045891,0.979046106,0.000184255
3562,0.119920716,0.003015265,0.241367817,0.000231396,0.635464787
3563,0.08494629,0.278602898,0.164581656,0.466495246,0.005373886
3564,0.002993601,0.003778947,0.027721738,0.964601636,0.000904082
3565,0.957945824,0.009591077,0.002318688,0.000241593,0.029902853
